brand,channel,month,month_idx,spend,revenue,roas,iroas,mas,rroi,ctr,cpc,picr,impression_share,cal_month,log_metric,own_n_hist,own_trailing_trend,detrended,seasonal_index,peer_trailing_trend,global_level,baseline,residual,own_sigma,peer_sigma,global_sigma,sigma,sudden_z,gradual_z,alert_score,alert_source,direction,is_true_spike,flagged,spike_type
Halcyon Personal Care,retail_media,2025-10,33,29802.691995033663,127673.1372179936,4.283946471656625,2.774277747602929,81548.70977306135,3.065639112770592,0.01942376238515225,1.3046041887431763,0.16601025600096728,0.6264524202927539,10,1.4548746575626745,33,1.4166278918332333,0.03824676572944119,-0.008472372775633454,1.4203447097780055,1.1159538338231505,1.4081555190575998,0.0467191385050747,0.21577058065773796,0.11476629594491584,0.14295366990414252,0.19228121211987237,0.2429729768707145,0.20593069691275492,0.2429729768707145,sudden,up,False,False,
Crestline Beverages,social,2025-10,33,112829.44484732907,242805.58530210066,2.1519700431978896,2.410238016407509,280004.1970156005,2.4169817556409847,0.014015167720570902,1.0283955453754745,0.08654162842727196,0.63567455532315,10,0.7663837217555703,33,0.7538020668336312,0.01258165492193919,0.007241894626665569,1.0350434871820573,1.1159538338231505,0.7610439614602967,0.00533976029527361,0.12480283965654282,0.14575477863881484,0.14295366990414252,0.1296753836059084,0.04117790244215876,0.05861496233925686,0.05861496233925686,gradual,up,False,False,
Nimbus Home,social,2025-10,33,26542.165510253508,70543.21115517576,2.657779039465495,2.390653581028906,74934.99663077667,2.8416121641927115,0.012168001618124478,0.9370237677935402,0.08783453085489576,0.6121083280596377,10,0.9774908264613772,33,1.0350119654483327,-0.057521138986955545,0.007241894626665569,1.0350434871820573,1.1159538338231505,1.0422538600749982,-0.06476303361362101,0.12885947088086547,0.14575477863881484,0.14295366990414252,0.13278861221992344,-0.4877152681312837,-0.27665122027357214,-0.27665122027357214,gradual,up,False,False,
Aster Wellness,paid_search,2025-10,33,37523.05250695951,136000.23792529918,3.624444943547032,2.826190236157529,99017.00906112202,2.598008528599607,0.05057565755503014,1.9175706885888562,0.14886260709268698,0.6724290989613714,10,1.2877011575612156,33,1.3614265242141141,-0.07372536665289853,0.05633138661149931,1.4872253263023432,1.1159538338231505,1.4177579108256135,-0.13005675326439792,0.09678430656168137,0.13659421902330232,0.14295366990414252,0.10604242573880251,-1.2264596208384189,0.10119344774368785,0.10119344774368785,gradual,up,False,False,
Aster Wellness,retail_media,2025-10,33,37083.81761587032,118562.07713738171,3.1971378558026915,2.276720666886084,83043.45750986243,2.3497315246020873,0.02281086454977891,1.3206853611318963,0.16682034943940618,0.6309986704640737,10,1.1622559895117304,33,1.2513620079112808,-0.08910601839955046,-0.008472372775633454,1.4203447097780055,1.1159538338231505,1.2428896351356473,-0.08063364562391695,0.039439944972047274,0.11476629594491584,0.14295366990414252,0.08,-1.0079205702989618,-0.2969298877330055,-0.2969298877330055,gradual,up,False,False,
Crestline Beverages,paid_search,2025-10,33,93370.82694755447,361388.326560448,3.8704629526676086,3.2066314860324283,257138.41176813838,3.3111666085023783,0.039371341322608285,1.7049716862025397,0.1543883022076719,0.7209017493853446,10,1.3533741258993717,33,1.2113866592792197,0.14198746662015194,0.05633138661149931,1.4872253263023432,1.1159538338231505,1.2677180458907191,0.08565608000865255,0.07533158431174446,0.13659421902330232,0.14295366990414252,0.08957870866326953,0.9562102567322964,0.04157510256732694,0.9562102567322964,sudden,up,False,True,sudden
Halcyon Personal Care,social,2025-10,33,25200.867171518632,57175.336701812426,2.2687844950998555,2.113294250531409,52362.48591238103,2.1754866479903896,0.012786860886399833,0.9088960331510829,0.0957082330926957,0.5770185452924249,10,0.8192442233671643,33,1.0247728929505608,-0.20552866958339655,0.007241894626665569,1.0350434871820573,1.1159538338231505,1.0320147875772263,-0.21277056421006202,0.20319375912020562,0.14575477863881484,0.14295366990414252,0.1898358566826729,-1.1208133591206981,-0.3361934554346489,-0.3361934554346489,gradual,up,False,False,
Solstice Foods,paid_search,2025-10,33,137401.68031388824,528711.2265690404,3.8479240236452883,3.0498436303204017,475777.7747968835,3.843739470798067,0.049627564095662165,1.759568487720215,,0.6559395378758295,10,1.3475337882336123,33,1.7512052781662124,-0.40367148993260016,0.05633138661149931,1.4872253263023432,1.1159538338231505,1.8075366647777118,-0.46000287654409955,0.17020264911015826,0.13659421902330232,0.14295366990414252,0.1623867351364708,-2.8327614084827206,-0.29137380448554395,-0.29137380448554395,gradual,up,False,False,
Solstice Foods,display,2025-10,33,179358.08812332028,390514.4301879438,2.177289211063846,1.651764746182961,310469.9484329663,1.811527957458102,0.006446070863288062,0.6343118492348692,0.040763273581119724,0.46567662893394485,10,0.7780806218734151,33,0.9007653670922082,-0.12268474521879313,0.05072674274889964,0.9643494112336772,1.1159538338231505,0.9514921098411079,-0.1734114879676928,0.1608295626235558,0.15121616759824633,0.14295366990414252,0.15859388936185592,-1.0934310815218629,0.26704278178140195,0.26704278178140195,gradual,up,False,False,
Nimbus Home,display,2025-10,33,38572.89155702894,96176.20090587699,2.493362489137823,1.913343204915622,74537.76452704509,2.081348145363035,0.005127973235799363,0.732596877256877,0.053890502500824444,0.5018897873252635,10,0.9136321967543821,33,1.024976736358291,-0.11134453960390878,0.05072674274889964,0.9643494112336772,1.1159538338231505,1.0757034791071904,-0.16207128235280832,0.17967465942063868,0.15121616759824633,0.14295366990414252,0.17305640550845441,-0.9365228745889477,0.16442282994588964,0.16442282994588964,gradual,up,False,False,
Pinebrook Pet Co.,social,2025-10,33,7829.763584149541,33957.612073702134,4.336990728870209,2.2035541260667477,17478.777813827834,2.3808689687670888,0.011213804106348294,0.9908995261246878,0.08737986996581315,0.6029457279606718,10,1.4671807271682624,13,1.1926953917693854,0.274485335398877,0.007241894626665569,1.0350434871820573,1.1159538338231505,1.199937286396051,0.2672434407722115,0.23876912162231462,0.14575477863881484,0.14295366990414252,0.19832810293383646,1.347481455320357,0.4865035350522942,1.347481455320357,sudden,up,True,True,sudden
Ridgeway Grocery,social,2025-10,33,93939.65684456279,335449.0838540066,3.570899608554641,1.949644166531182,188204.99445863604,1.9282987150196615,0.011551195671652878,0.9312815630870566,,0.5856592843793612,10,1.2728175552388763,33,1.3091820943531887,-0.036364539114312366,0.007241894626665569,1.0350434871820573,1.1159538338231505,1.3164239889798541,-0.043606433740977835,0.03859469780602629,0.14575477863881484,0.14295366990414252,0.08,-0.5450804217622229,-0.31456935494449817,-0.31456935494449817,gradual,up,False,False,
Crestline Beverages,retail_media,2025-10,33,89874.05587683235,314028.58360278606,3.4940960496224367,3.4591861909645045,315092.51241322886,3.3338533014847336,0.018450455746469967,1.52030878846153,0.1439700204404962,0.6092351617828192,10,1.2510747012087924,33,1.0837471940661874,0.16732750714260503,-0.008472372775633454,1.4203447097780055,1.1159538338231505,1.0752748212905539,0.17579987991823853,0.2072213844846238,0.11476629594491584,0.14295366990414252,0.18572020110329635,0.9465845873193934,0.8338406924725209,0.9465845873193934,sudden,up,False,True,sudden
Ridgeway Grocery,affiliate,2025-10,33,108459.7274315206,415554.828729231,3.831420551850496,2.989582080325067,317668.72771936323,2.85684364907035,0.027262861681597778,1.0670383786435869,0.1378350184074059,0.5661377332990841,10,1.3432356356921313,33,1.3749314865680557,-0.031695850875924414,0.07594440749962154,1.3300987120570813,1.1159538338231505,1.4508758940676774,-0.10764025837554603,0.10454240006689144,0.14354488457802253,0.14295366990414252,0.1136127453020382,-0.9474311890746554,-0.13745397810534565,-0.13745397810534565,gradual,up,False,False,
Halcyon Personal Care,paid_search,2025-10,33,39577.61864973265,137195.54760301815,3.466493242486809,2.5301565915751985,95236.02562302,2.43013923827055,0.04149853189108444,1.798387724248536,0.13793693510028385,0.6620076129657045,10,1.2431434900221368,33,1.2526392565796103,-0.009495766557473528,0.05633138661149931,1.4872253263023432,1.1159538338231505,1.3089706431911097,-0.06582715316897292,0.09921080912002106,0.13659421902330232,0.14295366990414252,0.10790462537659809,-0.6100494111279241,-1.6212752266003854,-0.6100494111279241,sudden,up,False,False,
Nimbus Home,paid_search,2025-10,33,46120.32256632129,174633.51556132463,3.7864764564515054,3.2375491873661137,132959.55624324008,2.8834640042640913,0.043202150563705535,1.8385553527341374,0.12857077257704463,0.6436192633844635,10,1.3314358917923428,33,1.3233241438716346,0.008111747920708234,0.05633138661149931,1.4872253263023432,1.1159538338231505,1.379655530483134,-0.048219638690791156,0.12151023159180183,0.13659421902330232,0.14295366990414252,0.12501813564563916,-0.3857011500112955,0.42302660078248255,0.42302660078248255,gradual,up,False,False,
Pinebrook Pet Co.,display,2025-10,33,14815.87745844678,67704.65472501902,4.569736413851039,2.297296581251443,34941.6041696231,2.174015852539861,0.005888857238127007,0.6798678475783223,0.04219334150821802,0.5087151760129655,10,1.5194555257484004,13,1.2399155465602805,0.2795399791881199,0.05072674274889964,0.9643494112336772,1.1159538338231505,1.29064228930918,0.22881323643922036,0.2213456243313623,0.15121616759824633,0.14295366990414252,0.19085455618652927,1.1988879962372638,0.39172083143493164,1.1988879962372638,sudden,up,True,True,sudden
Ridgeway Grocery,tv,2025-10,33,73079.64613837333,144209.1514852895,1.973314857220783,1.3409856754736231,95481.83700498246,1.4164326093240505,0.004097251679402003,,0.06271300071235011,0.5505704379153745,10,0.679714797289099,33,0.7124577720191632,-0.032742974730064156,0.06315529077233173,0.5414751480921954,1.1159538338231505,0.7756130627914949,-0.09589826550239589,0.21769839582950556,0.14141503064177732,0.14295366990414252,0.19995807834398738,-0.47959185393561515,-0.31854077038016815,-0.31854077038016815,gradual,up,False,False,
Halcyon Personal Care,display,2025-10,33,28547.71000960583,65888.38011866914,2.308009297295608,1.218949948886522,32046.83528312184,1.1726517550068605,0.005121841744641647,0.6671224824241708,0.04144389967225451,0.5040568267115765,10,0.8363853769287308,33,0.8641397447980449,-0.027754367869314067,0.05072674274889964,0.9643494112336772,1.1159538338231505,0.9148664875469446,-0.07848111061821372,0.15258512782350866,0.15121616759824633,0.14295366990414252,0.1522667649804244,-0.5154185197820637,0.5296198540202627,0.5296198540202627,gradual,up,False,False,
Aster Wellness,social,2025-10,33,53361.482021818054,110183.78610439738,2.0648561833298826,1.6949204487668084,100146.14139570083,1.802356535616046,0.009641647297691808,1.003384588430393,0.07858855683461541,0.5724379035391605,10,0.7250605791111089,33,0.63496578159446,0.09009479751664884,0.007241894626665569,1.0350434871820573,1.1159538338231505,0.6422076762211256,0.08285290288998326,0.1484762527091927,0.14575477863881484,0.14295366990414252,0.1478433517625932,0.560410068509732,-0.17379359675450373,0.560410068509732,sudden,up,False,True,sudden
Verdant Snacks,affiliate,2025-10,33,19132.46444430189,77970.10588196712,4.07527770972487,2.8222728310985024,55115.6358701607,2.754559786989775,0.028149098687613266,1.3567078579129508,0.12008042958477813,0.5884105406583068,10,1.4049388939964806,33,1.3534116869063504,0.051527207090130256,0.07594440749962154,1.3300987120570813,1.1159538338231505,1.429356094405972,-0.024417200409491358,0.07421796503283722,0.14354488457802253,0.14295366990414252,0.09034050446195008,-0.2702796553430303,0.041472436433472704,0.041472436433472704,gradual,up,False,False,
Ridgeway Grocery,audio,2025-10,33,74277.18740256187,123962.93884098141,1.668923436332295,1.3293662070436778,96920.09194334003,1.4734729192850462,0.004854371962466053,0.6946134127728536,0.05103553161987959,0.4220450106074447,10,0.5121787696503998,33,0.7035495583263183,-0.1913707886759185,-0.013481367026929918,0.7504635982865911,1.1159538338231505,0.6900681912993883,-0.17788942164898858,0.07728805706477714,0.13863299346509947,0.14295366990414252,0.09155432134392186,-1.942993176485365,-0.5419715871048553,-0.5419715871048553,gradual,up,False,False,
Pinebrook Pet Co.,paid_search,2025-10,33,17194.077172824225,123446.96451884929,7.179621405559414,3.600921862252134,60400.84101137438,3.3618936155972152,0.049600914087391056,2.069286036561827,0.13942077991010535,0.6911559156060959,10,1.9712466526391863,13,1.9115184069283035,0.059728245710882755,0.05633138661149931,1.4872253263023432,1.1159538338231505,1.967849793539803,0.0033968590993833647,0.17836437669836686,0.13659421902330232,0.14295366990414252,0.1602034385787736,0.021203409424405684,0.13037084966780763,0.13037084966780763,gradual,up,True,False,
Ridgeway Grocery,paid_search,2025-10,33,60538.07834271733,309001.78058868216,5.1042548598811734,5.549829371214557,337621.89598335867,4.848222585875266,0.0490546945881629,1.718403712985887,0.09953269609769747,0.7264590247386148,10,1.6300744781581589,33,1.6702114035658515,-0.04013692540769265,0.05633138661149931,1.4872253263023432,1.1159538338231505,1.726542790177351,-0.09646831201919204,0.1760890262106756,0.13659421902330232,0.14295366990414252,0.1669041873298911,-0.5779861701643204,-0.22509185652941838,-0.22509185652941838,gradual,up,False,False,
Nimbus Home,digital_video,2025-10,33,36406.604104551014,120917.24246705465,3.321299677382966,1.739010901838016,63521.71245289315,1.7138235108767375,0.010171668676408308,1.2184959598723362,0.06650904744325364,0.5420921813603854,10,1.2003561754156187,33,1.1432020558625307,0.05715411955308802,0.07369677499345287,0.9718808269232316,1.1159538338231505,1.2168988308559836,-0.01654265544036493,0.18320351706003413,0.1662007648771893,0.14295366990414252,0.17924938864541906,-0.09228849016098274,-0.793677604040516,-0.09228849016098274,sudden,up,False,False,
Verdant Snacks,retail_media,2025-10,33,25898.296873550426,127668.83975325721,4.929622993226387,2.725215549135639,65992.7391048963,2.8756653967991523,0.021411253468198527,1.6290669876864146,0.19447642725516662,0.6474561557807632,10,1.5952625131682758,33,1.5040421820642123,0.09122033110406358,-0.008472372775633454,1.4203447097780055,1.1159538338231505,1.4955698092885787,0.09969270387969709,0.1618486807145768,0.11476629594491584,0.14295366990414252,0.1508992889076789,0.6606572144994646,0.05650268283643168,0.6606572144994646,sudden,up,False,True,sudden
Solstice Foods,tv,2025-10,33,128623.72057971662,271863.68039516057,2.11363564333119,1.2388793537926306,141418.66251680587,1.1730448890083063,0.004155339498139393,,0.05667261289105383,0.5260599941854641,10,0.7484095184453922,33,0.6350973005077308,0.11331221793766133,0.06315529077233173,0.5414751480921954,1.1159538338231505,0.6982525912800626,0.0501569271653296,0.18687560174197318,0.14141503064177732,0.14295366990414252,0.17630337590471834,0.2844921539814217,,0.2844921539814217,sudden,up,False,False,
Crestline Beverages,digital_video,2025-10,33,60557.94626425242,196521.44029770882,3.2451800700136384,1.8902605073323668,125549.85662444457,1.9614776671439447,0.009077211304721694,1.0662801972283427,0.07144173189468478,0.48152670172757966,10,1.1771708401460819,33,0.9998700179408768,0.17730082220520504,0.07369677499345287,0.9718808269232316,1.1159538338231505,1.0735667929343298,0.10360404721175209,0.17031429802101108,0.1662007648771893,0.14295366990414252,0.16935766240616879,0.6117470313405693,0.0452245170407444,0.6117470313405693,sudden,up,False,True,sudden
Solstice Foods,affiliate,2025-10,33,157627.37609989994,485719.51481007517,3.0814413512931877,2.8870505948840472,485265.1098115961,3.796833460344148,0.03664193968030869,1.2185226495739514,0.09553714970910226,0.5701960999026354,10,1.1253974587201978,33,1.5283240654014358,-0.40292660668123803,0.07594440749962154,1.3300987120570813,1.1159538338231505,1.6042684729010575,-0.47887101418085964,0.19085563961098667,0.14354488457802253,0.14295366990414252,0.1798531384405299,-2.6625669050484917,-0.14566738019299075,-0.14566738019299075,gradual,up,False,False,
Aster Wellness,display,2025-10,33,45444.41932978944,76971.44724725555,1.6937491639770983,1.2912563253886773,56590.35785688807,1.2844666773595739,0.006740519148960651,0.6664643208392654,0.055739938048882165,0.5153263530445823,10,0.526944512052895,33,0.6466365365562414,-0.11969202450334637,0.05072674274889964,0.9643494112336772,1.1159538338231505,0.6973632793051411,-0.17041876725224603,0.15817552249358094,0.15121616759824633,0.14295366990414252,0.15655706786675894,-1.0885408725033376,-0.40566982042241345,-0.40566982042241345,gradual,up,False,False,
Verdant Snacks,paid_search,2025-11,34,12700.428510240374,57981.57683996429,4.56532445288863,3.9245937910022297,42888.774037279516,3.2726414849823477,0.042677951493294244,1.7394420672003086,0.11868672786039414,0.6848895701400335,11,1.518489585538518,34,1.4568835975910606,0.06160598794745753,-0.020193600999209773,1.4775430869231976,1.1165692020717923,1.4366899965918507,0.08179958894666739,0.15924587054908243,0.13560277930139975,0.1423147479475789,0.15387244072006362,0.5316064953793993,0.17252058454531377,0.5316064953793993,sudden,up,False,False,
Solstice Foods,display,2025-11,34,235151.2144245718,574039.7510365507,2.44115154770201,1.8308662430314941,493853.7964081944,1.9913601375210108,0.006808213977252441,0.7384486737100228,0.05055468689478605,0.496396021439312,11,0.8924698737532403,34,0.9007653670922082,-0.008295493338967952,0.09026691433742655,0.9591633413243724,1.1165692020717923,0.9910322814296347,-0.09856240767639446,0.1794784268912129,0.15095165937690974,0.1423147479475789,0.1729950706379622,-0.5697411337382108,-0.24508361647676727,-0.24508361647676727,gradual,up,False,False,
Halcyon Personal Care,affiliate,2025-11,34,30394.18478103243,117023.10364774601,3.8501807003810344,2.6061591049027184,88198.63990722998,2.7095091867239516,0.027917458650017223,1.061011861911449,0.10155408474223282,0.5674205615169369,11,1.3481200823621775,34,1.3569855501081944,-0.00886546774601693,0.007654142844557375,1.34597385590665,1.1165692020717923,1.3646396929527518,-0.016519610590574274,0.1835533785657219,0.14354488457802253,0.1423147479475789,0.17446053902306294,-0.09468966840914353,-0.10647351284200379,-0.09468966840914353,sudden,up,False,False,
Crestline Beverages,retail_media,2025-11,34,85042.99113256844,275111.01922378986,3.23496405241598,3.1949379864366114,269842.3754976591,3.1731354449396196,0.01983924699621661,1.353617220338488,0.16866136457846026,0.6746168015495605,11,1.1740178158095107,34,1.0912074931445446,0.08281032266496613,0.013499261138465647,1.4378316754401939,1.1165692020717923,1.1047067542830102,0.06931106152650046,0.21471413289294233,0.11494405797271032,0.1423147479475789,0.19203911586561687,0.36092158211664666,0.46936643300216496,0.46936643300216496,gradual,up,False,False,
Solstice Foods,affiliate,2025-11,34,199291.14328081076,731741.3152937241,3.6717201941215496,3.4216758974687176,711377.0387327771,3.7776303895755046,0.028337412745610257,1.1511531039284837,0.13995833512088302,0.5570811430118228,11,1.3006602699969216,34,1.5030830246637845,-0.20242275466686288,0.007654142844557375,1.34597385590665,1.1165692020717923,1.5107371675083419,-0.21007689751142022,0.27321479962881545,0.14354488457802253,0.1423147479475789,0.24374436438999886,-0.8618738654211114,-0.5351166539130077,-0.5351166539130077,gradual,up,False,False,
Nimbus Home,audio,2025-11,34,47342.860060943225,123436.34771045666,2.6072853974508567,1.5562691572233978,75634.41696061846,1.6215070203269524,0.004858976874342546,0.9351195753390125,0.048261698384522586,0.4647245706577613,11,0.9583096024735227,34,1.0191701232834047,-0.060860520809882024,0.03959806495096386,0.7519673514224166,1.1165692020717923,1.0587681882343687,-0.10045858576084599,0.11172960865389764,0.1353652493217159,0.1423147479475789,0.11710134516931088,-0.8578772994929992,-0.2751267505538776,-0.2751267505538776,gradual,up,False,False,
Ridgeway Grocery,tv,2025-11,34,95443.72307038546,163712.24171810853,1.7152751008819942,1.468327721904496,137752.38866241238,1.4526532771323017,0.0032897676593844224,,0.053526554264858694,0.546464681076432,11,0.5395734764313547,34,0.6851161334096632,-0.14554265697830848,0.0025263688421583337,0.5420110707150524,1.1165692020717923,0.6876425022518214,-0.14806902582046677,0.17605077067318717,0.1386641612272935,0.1423147479475789,0.1675538139809386,-0.8837102677788733,-0.8052946684467926,-0.8052946684467926,gradual,up,False,False,
Halcyon Personal Care,social,2025-11,34,23605.642002009223,97975.77453968156,4.150523613437086,1.9778898082418261,43488.575064425844,2.003938286935088,0.01201088392895302,0.8327280637161831,0.09259244079612292,0.3238640423507237,11,1.4232344981961513,34,0.9684019630276981,0.45483253516845323,-0.038438614730612344,1.0311842238020172,1.1165692020717923,0.9299633482970857,0.4932711498990656,0.20319375912020562,0.14448677570611215,0.1423147479475789,0.18985126288972984,2.5981978860239097,0.4231154258320198,2.5981978860239097,sudden,up,True,True,sudden
Aster Wellness,social,2025-11,34,47047.999589550585,123220.6292313132,2.6190407733866894,1.9535998876646787,94147.69079986068,1.8835815696687952,0.009853228408769862,0.8509935912890023,0.08395662378840626,0.551152149233865,11,0.9628081337078225,34,0.63496578159446,0.32784235211336243,-0.038438614730612344,1.0311842238020172,1.1165692020717923,0.5965271668638477,0.3662809668439748,0.12070745569352703,0.14448677570611215,0.1423147479475789,0.1261118466054782,2.904413635221989,0.7694773073393377,2.904413635221989,sudden,up,False,True,sudden
Verdant Snacks,social,2025-11,34,19083.70184851772,71420.70811644883,3.7424975868608144,2.503110808008125,42484.0615066195,2.2868162731561843,0.012658139972777949,0.8405033488073553,0.08098661291744728,0.6093158702057008,11,1.319753192518069,34,1.1184162726275102,0.2013369198905588,-0.038438614730612344,1.0311842238020172,1.1165692020717923,1.0799776578968978,0.23977553462117118,0.13081591681970825,0.14448677570611215,0.1423147479475789,0.13392293020298185,1.7903994055219117,0.8651595903206978,1.7903994055219117,sudden,up,False,True,sudden
Aster Wellness,retail_media,2025-11,34,35728.89997269858,105302.00676462318,2.9472501768900607,2.5600101421863455,87949.47089432861,2.46839891617571,0.02244523442729353,1.5094658098982257,0.1724225326287786,0.6981636064380576,11,1.08087259220878,34,1.2513620079112808,-0.17048941570250076,0.013499261138465647,1.4378316754401939,1.1165692020717923,1.2648612690497465,-0.18398867684096643,0.06517333200454546,0.11494405797271032,0.1423147479475789,0.08,-2.2998584605120804,-1.3018847127095252,-1.3018847127095252,gradual,up,False,False,
Verdant Snacks,retail_media,2025-11,34,23113.45180332672,113624.4410184854,4.915944272855491,3.2694567704331736,76962.59303397869,3.2077659949304675,0.018208924082679875,1.584510801666932,0.16828302667747477,0.5913224459532631,11,1.5924838557679932,34,1.5397310812104152,0.052752774557577986,0.013499261138465647,1.4378316754401939,1.1165692020717923,1.553230342348881,0.03925351341911232,0.1456434650682102,0.11494405797271032,0.1423147479475789,0.13866632709196022,0.2830789149919599,0.20600493009428658,0.2830789149919599,sudden,up,False,False,
Ridgeway Grocery,social,2025-11,34,132767.2719351185,480965.12172957393,3.622618094952006,1.8802912076991347,260332.05890353848,1.980085024459713,0.012886315449471024,0.8593885146400784,0.0958982907215014,0.5937360915867861,11,1.2871969950821487,34,1.2941170196913547,-0.0069200246092060436,-0.038438614730612344,1.0311842238020172,1.1165692020717923,1.2556784049607423,0.03151859012140634,0.05821710958244572,0.14448677570611215,0.1423147479475789,0.08,0.3939823765175793,-0.2689888298447629,0.3939823765175793,sudden,up,False,False,
Crestline Beverages,digital_video,2025-11,34,56432.518370039244,171510.88053696862,3.039220745250773,1.8864668261635233,104774.97439662514,1.8386852104272373,0.007545059408207281,1.0554763645918106,0.07191086591702346,0.5209066440233773,11,1.1116011487599189,34,1.0421651340627558,0.0694360146971631,-0.025079256701390808,0.9777470757847796,1.1165692020717923,1.017085877361365,0.09451527139855398,0.16573618905558313,0.16465874651024784,0.1423147479475789,0.1654913157498251,0.5711192213942735,-0.0038571104946258554,0.5711192213942735,sudden,up,False,True,sudden
Nimbus Home,digital_video,2025-11,34,39037.32895393812,133403.8405611621,3.4173403799878628,1.9933601489128654,77294.7088919584,1.917494893163542,0.007316717684282314,1.0030796390011933,0.08852083325725915,0.546052204301701,11,1.2288625818647132,34,1.1432020558625307,0.08566052600218255,-0.025079256701390808,0.9777470757847796,1.1165692020717923,1.1181227991611398,0.11073978270357343,0.2931983889124685,0.16465874651024784,0.1423147479475789,0.26398483382105475,0.41949297276160835,-0.2279165161290861,0.41949297276160835,sudden,up,False,False,
Aster Wellness,audio,2025-11,34,44718.22711659162,78666.03678427788,1.7591492743926502,1.1237706379217012,47234.29703107953,1.1616719757306506,0.005629920202199312,1.0047451600939896,0.052326531576269465,0.4535214332218347,11,0.5648303253683012,34,0.6012932459895813,-0.03646292062128009,0.03959806495096386,0.7519673514224166,1.1165692020717923,0.6408913109405452,-0.07606098557224394,0.16234710469473096,0.1353652493217159,0.1423147479475789,0.15621486483722755,-0.4868997944049551,-0.12422245320741182,-0.12422245320741182,gradual,up,False,False,
Nimbus Home,social,2025-11,34,32840.830715300785,87841.93180682897,2.6747780093730325,2.383542052076385,81705.4970884283,2.601526042443283,0.011594530106926956,1.0376968888023712,0.08746303167167549,,11,0.9838663897540776,34,1.018398038442994,-0.03453164868891645,-0.038438614730612344,1.0311842238020172,1.1165692020717923,0.9799594237123816,0.003906966041695936,0.11766869960317368,0.14448677570611215,0.1423147479475789,0.12376371689929606,0.03156794365569153,-0.16720047232575966,0.03156794365569153,sudden,up,False,False,
Solstice Foods,digital_video,2025-11,34,214320.70523054193,421752.4640815164,1.9678568322544612,1.7398118299598255,400616.6484215566,1.891288181385021,0.008314408179519783,1.007560267864403,0.06894079606745687,0.5191058157986069,11,0.6769450481456291,34,0.791253452766393,-0.11430840462076397,-0.025079256701390808,0.9777470757847796,1.1165692020717923,0.7661741960650023,-0.0892291479193732,0.13706485200135415,0.16465874651024784,0.1423147479475789,0.14333619166246636,-0.6225165248529378,-0.3351510416626311,-0.3351510416626311,gradual,up,False,False,
Pinebrook Pet Co.,affiliate,2025-11,34,12843.796202453796,47437.127253746934,3.693388349208166,2.3209973608248853,31376.11762277454,2.499918723813441,0.03300985696558556,1.155966042974169,0.10779765712603596,0.5761653870712371,11,1.3065442885350746,14,1.4890451935706372,-0.1825009050355626,0.007654142844557375,1.34597385590665,1.1165692020717923,1.4966993364151946,-0.19015504788011994,0.23973408988079342,0.14354488457802253,0.1423147479475789,0.1996552543379722,-0.9524169474559857,0.1978075683629309,0.1978075683629309,gradual,up,False,False,
Crestline Beverages,affiliate,2025-11,34,75700.76853623721,249932.85890137372,3.3015894519186197,2.276341754257265,178757.4729576727,2.1999386899131337,0.033152499571265426,1.0509826045275477,0.1049966902481536,0.60014294808708,11,1.1944040046118474,34,1.1072832799184824,0.08712072469336496,0.007654142844557375,1.34597385590665,1.1165692020717923,1.1149374227630398,0.07946658184880762,0.4307408937427699,0.14354488457802253,0.1423147479475789,0.3654690734780546,0.21743722688365688,0.5852938887172742,0.5852938887172742,gradual,up,False,True,gradual
Nimbus Home,paid_search,2025-11,34,46820.25833878914,172759.3891787476,3.6898427157037226,3.1547426835736654,136213.93731368202,2.9229526654139564,0.043359568131990364,1.8856970952552967,0.15717876953115306,0.6969463831565369,11,1.3055838326734515,34,1.3287767290445354,-0.023192896371083904,-0.020193600999209773,1.4775430869231976,1.1165692020717923,1.3085831280453255,-0.0029992953718740445,0.10570016217580482,0.13560277930139975,0.1423147479475789,0.11249621152253093,-0.026661301134335003,0.14327601638976536,0.14327601638976536,gradual,up,False,False,
Pinebrook Pet Co.,display,2025-11,34,14848.187105553536,41441.408492645816,2.7910079660260916,1.9762705988720506,31131.284371609123,2.055702222055512,0.005418538906516899,0.7351909321106112,0.04959221876933263,0.46923587139043554,11,1.0264028087335915,14,1.2399155465602805,-0.213512737826689,0.09026691433742655,0.9591633413243724,1.1165692020717923,1.330182460897707,-0.3037796521641156,0.2690748507846513,0.15095165937690974,0.1423147479475789,0.219856854364759,-1.3817156305717102,-0.09591970415304812,-0.09591970415304812,gradual,up,False,False,
Aster Wellness,digital_video,2025-11,34,49942.772286892716,121230.12327539748,2.4273807344734415,1.7134431776929027,85339.37874137887,1.7352769270823165,0.008666320338905933,1.0887096144430115,0.07631284262335829,0.5493905823468065,11,0.8868127889664645,34,0.8859359889414598,0.0008768000250047869,-0.025079256701390808,0.9777470757847796,1.1165692020717923,0.860856732240069,0.02595605672639556,0.15437977618620577,0.16465874651024784,0.1423147479475789,0.15671590580530625,0.16562490318399264,-0.09259683272399057,0.16562490318399264,sudden,up,False,False,
